tempo,y_centro,v_centro,erro_l2
1.120000000000000107e+00,-9.298297418944698883e-03,1.156027186353273707e-02,3.747079521837473674e-07
1.124000000000000110e+00,-9.251323454310305186e-03,1.192640140672462067e-02,3.879538116900225628e-07
1.128000000000000114e+00,-9.202888718606297078e-03,1.229064778776940009e-02,4.012229450273982646e-07
1.132000000000000117e+00,-9.153000859609882953e-03,1.265295349267185794e-02,4.145128142599423555e-07
1.136000000000000121e+00,-9.101667754544415581e-03,1.301326131386646226e-02,4.278208649002532842e-07
1.140000000000000124e+00,-9.048897508835583234e-03,1.337151435925090087e-02,4.411445263842880998e-07
1.144000000000000128e+00,-8.994698454831577539e-03,1.372765606116878312e-02,4.544812125513649596e-07
1.148000000000000131e+00,-8.939079150487428890e-03,1.408163018534195655e-02,4.678283221266152017e-07
1.152000000000000135e+00,-8.882048378013715842e-03,1.443338083974990242e-02,4.811832392119747811e-07
1.155999999999999917e+00,-8.823615142489865323e-03,1.478285248345492797e-02,4.945433337750669637e-07
1.159999999999999920e+00,-8.763788670442262257e-03,1.512998993537196385e-02,5.079059621612286615e-07
1.163999999999999924e+00,-8.702578408387399295e-03,1.547473838298152500e-02,5.212684675725990959e-07
1.167999999999999927e+00,-8.639994021340276567e-03,1.581704339098469192e-02,5.346281805913533844e-07
1.171999999999999931e+00,-8.576045391288316874e-03,1.615685090989803924e-02,5.479824196863595331e-07
1.175999999999999934e+00,-8.510742615631011407e-03,1.649410728458818726e-02,5.613284917197205500e-07
1.179999999999999938e+00,-8.444096005585551012e-03,1.682875926274412029e-02,5.746636924735582117e-07
1.183999999999999941e+00,-8.376116084558701477e-03,1.716075400328548675e-02,5.879853071642884814e-07
1.187999999999999945e+00,-8.306813586485174358e-03,1.749003908470578988e-02,6.012906109698008394e-07
1.191999999999999948e+00,-8.236199454132751840e-03,1.781656251334995042e-02,6.145768695633713137e-07
1.195999999999999952e+00,-8.164284837374437970e-03,1.814027273162411788e-02,6.278413396362768323e-07
1.199999999999999956e+00,-8.091081091427912084e-03,1.846111862613606866e-02,6.410812694360653906e-07
1.203999999999999959e+00,-8.016599775062555056e-03,1.877904953576667313e-02,6.542938993055518096e-07
1.207999999999999963e+00,-7.940852648774332848e-03,1.909401525966849394e-02,6.674764622301955195e-07
1.211999999999999966e+00,-7.863851672928835745e-03,1.940596606519300743e-02,6.806261843717162815e-07
1.215999999999999970e+00,-7.785609005872748227e-03,1.971485269574336369e-02,6.937402856195314833e-07
1.219999999999999973e+00,-7.706137002014065186e-03,2.002062637855159602e-02,7.068159801452504816e-07
1.223999999999999977e+00,-7.625448209871347680e-03,2.032323883237976275e-02,7.198504769470071972e-07
1.227999999999999980e+00,-7.543555370092327843e-03,2.062264227514351914e-02,7.328409804178189043e-07
1.231999999999999984e+00,-7.460471413442182169e-03,2.091878943145663097e-02,7.457846908887173092e-07
1.235999999999999988e+00,-7.376209458761780191e-03,2.121163354009602056e-02,7.586788051972821470e-07
1.239999999999999991e+00,-7.290782810896237302e-03,2.150112836138530145e-02,7.715205172493997841e-07
1.243999999999999995e+00,-7.204204958594098707e-03,2.178722818449604220e-02,7.843070185824176268e-07
1.247999999999999998e+00,-7.116489572377484099e-03,2.206988783466542689e-02,7.970354989352890916e-07
1.252000000000000002e+00,-7.027650502383530479e-03,2.234906268032912924e-02,8.097031468111363606e-07
1.256000000000000005e+00,-6.937701776177475702e-03,2.262470864016850880e-02,8.223071500541869683e-07
1.260000000000000009e+00,-6.846657596537725383e-03,2.289678219007098073e-02,8.348446964135609426e-07
1.264000000000000012e+00,-6.754532339213255299e-03,2.316524037000238997e-02,8.473129741331703844e-07
1.268000000000000016e+00,-6.661340550653698823e-03,2.343004079079038376e-02,8.597091725070878421e-07
1.272000000000000020e+00,-6.567096945712486318e-03,2.369114164081760274e-02,8.720304824692681200e-07
1.276000000000000023e+00,-6.471816405323387728e-03,2.394850169262384768e-02,8.842740971681159251e-07
1.280000000000000027e+00,-6.375513974150833971e-03,2.420208030941612201e-02,8.964372125459857880e-07
1.284000000000000030e+00,-6.278204858214384877e-03,2.445183745148475293e-02,9.085170279185213637e-07
1.288000000000000034e+00,-6.179904422487718374e-03,2.469773368252566048e-02,9.205107465522891273e-07
1.292000000000000037e+00,-6.080628188472524294e-03,2.493973017586708849e-02,9.324155762662213172e-07
1.296000000000000041e+00,-5.980391831747680111e-03,2.517778872060019019e-02,9.442287299837983020e-07
1.300000000000000044e+00,-5.879211179494102379e-03,2.541187172761253527e-02,9.559474263358109901e-07
1.304000000000000048e+00,-5.777102207995654659e-03,2.564194223552355989e-02,9.675688902423959195e-07
1.308000000000000052e+00,-5.674081040116515234e-03,2.586796391652074895e-02,9.790903534940134619e-07
1.312000000000000055e+00,-5.570163942755399292e-03,2.608990108209593289e-02,9.905090553362540872e-07
1.316000000000000059e+00,-5.465367324277037135e-03,2.630771868868049188e-02,1.001822243055948423e-06
1.320000000000000062e+00,-5.359707731921315235e-03,2.652138234317844706e-02,1.013027172565861391e-06
1.324000000000000066e+00,-5.253201849190490373e-03,2.673085830839691188e-02,1.024121108986836990e-06
1.328000000000000069e+00,-5.145866493214890612e-03,2.693611350837319188e-02,1.035101327228038522e-06
1.332000000000000073e+00,-5.037718612097509888e-03,2.713711553359737100e-02,1.045965112594702989e-06
1.336000000000000076e+00,-4.928775282237931633e-03,2.733383264612974581e-02,1.056709761335579972e-06
1.340000000000000080e+00,-4.819053705635986500e-03,2.752623378461248674e-02,1.067332581249199272e-06
1.344000000000000083e+00,-4.708571207175580448e-03,2.771428856917422523e-02,1.077830892262161902e-06
1.348000000000000087e+00,-4.597345231889119095e-03,2.789796730622694579e-02,1.088202027008460652e-06
1.352000000000000091e+00,-4.485393342202961993e-03,2.807724099315436067e-02,1.098443331411045919e-06
1.356000000000000094e+00,-4.372733215164337044e-03,2.825208132289170129e-02,1.108552165261633101e-06
1.360000000000000098e+00,-4.259382639650164358e-03,2.842246068839458795e-02,1.118525902798329726e-06
1.364000000000000101e+00,-4.145359513558213686e-03,2.858835218699868133e-02,1.128361933278527036e-06
1.368000000000000105e+00,-4.030681840981055995e-03,2.874972962466738544e-02,1.138057661575857255e-06
1.372000000000000108e+00,-3.915367729363238535e-03,2.890656752012836159e-02,1.147610508722039293e-06
1.376000000000000112e+00,-3.799435386642146997e-03,2.905884110889666097e-02,1.157017912499880798e-06
1.380000000000000115e+00,-3.682903118372994524e-03,2.920652634718517646e-02,1.166277328012127057e-06
1.384000000000000119e+00,-3.565789324838400734e-03,2.934959991570115084e-02,1.175386228247333218e-06
1.388000000000000123e+00,-3.448112498143012222e-03,2.948803922332779090e-02,1.184342104648408683e-06
1.392000000000000126e+00,-3.329891219293626414e-03,2.962182241069154578e-02,1.193142467677780999e-06
1.396000000000000130e+00,-3.211144155265276742e-03,2.975092835361357879e-02,1.201784847380612626e-06
1.400000000000000133e+00,-3.091890056053743594e-03,2.987533666644537692e-02,1.210266793938919727e-06
1.404000000000000137e+00,-2.972147751714956411e-03,2.999502770528768639e-02,1.218585878252605644e-06
1.407999999999999918e+00,-2.851936149391753536e-03,3.010998257109237172e-02,1.226739692455916575e-06
1.411999999999999922e+00,-2.731274230328471254e-03,3.022018311264648704e-02,1.234725850516005457e-06
1.415999999999999925e+00,-2.610181046873829517e-03,3.032561192943842784e-02,1.242541988741938412e-06
1.419999999999999929e+00,-2.488675719472594437e-03,3.042625237440516051e-02,1.250185766356759630e-06
1.423999999999999932e+00,-2.366777433646485504e-03,3.052208855656085226e-02,1.257654866034258894e-06
1.427999999999999936e+00,-2.244505436964809759e-03,3.061310534350594748e-02,1.264946994441847282e-06
1.431999999999999940e+00,-2.121879036005297394e-03,3.069928836381667636e-02,1.272059882777717507e-06
1.435999999999999943e+00,-1.998917593305619272e-03,3.078062400931434739e-02,1.278991287305534105e-06
1.439999999999999947e+00,-1.875640524306070814e-03,3.085709943721398965e-02,1.285738989885744798e-06
1.443999999999999950e+00,-1.752067294283898629e-03,3.092870257215231747e-02,1.292300798503659800e-06
1.447999999999999954e+00,-1.628217415279762130e-03,3.099542210809421230e-02,1.298674547786952105e-06
1.451999999999999957e+00,-1.504110443016808693e-03,3.105724751011790588e-02,1.304858099550412106e-06
1.455999999999999961e+00,-1.379765973812853734e-03,3.111416901607856264e-02,1.310849343275521356e-06
1.459999999999999964e+00,-1.255203641486148363e-03,3.116617763814967176e-02,1.316646196647467213e-06
1.463999999999999968e+00,-1.130443114255227314e-03,3.121326516424235975e-02,1.322246606057051370e-06
1.467999999999999972e+00,-1.005504091633323922e-03,3.125542415930200602e-02,1.327648547104912472e-06
1.471999999999999975e+00,-8.804063013178442922e-04,3.129264796648227598e-02,1.332850025101164598e-06
1.475999999999999979e+00,-7.551694960753913563e-04,3.132493070819607900e-02,1.337849075560297007e-06
1.479999999999999982e+00,-6.298134506228307257e-04,3.135226728704356564e-02,1.342643764692412595e-06
1.483999999999999986e+00,-5.043579585048908916e-04,3.137465338661696995e-02,1.347232189882810111e-06
1.487999999999999989e+00,-3.788228289687907055e-04,3.139208547218218237e-02,1.351612480198146061e-06
1.491999999999999993e+00,-2.532278838363872359e-04,3.140456079123699756e-02,1.355782796825562421e-06
1.495999999999999996e+00,-1.275929543743373922e-04,3.141207737394585003e-02,1.359741333569223495e-06
1.500000000000000000e+00,-1.937878162767850496e-06,3.141463403345093330e-02,1.363486317310353477e-06
1.504000000000000004e+00,1.237175040370517556e-04,3.141223036605952229e-02,1.367016008468626953e-06
1.508000000000000007e+00,2.493533514155377379e-04,3.140486675130760297e-02,1.370328701458062357e-06
1.512000000000000011e+00,3.749498262476283852e-04,3.139254435189980930e-02,1.373422725137762508e-06
1.516000000000000014e+00,5.004870970251320498e-04,3.137526511352574377e-02,1.376296443257009672e-06
1.520000000000000018e+00,6.259453415880943290e-04,3.135303176455276480e-02,1.378948254888562088e-06
1.524000000000000021e+00,7.513047502546882925e-04,3.132584781559535902e-02,1.381376594887832650e-06
1.528000000000000025e+00,8.765455289491362861e-04,3.129371755896095258e-02,1.383579934283090724e-06
1.532000000000000028e+00,1.001647902327167453e-03,3.125664606797229350e-02,1.385556780723410229e-06
1.536000000000000032e+00,1.126592116898518037e-03,3.121463919616634941e-02,1.387305678888095296e-06
1.540000000000000036e+00,1.251358444145980351e-03,3.116770357636991506e-02,1.388825210897595432e-06
1.544000000000000039e+00,1.375927183640508061e-03,3.111584661965210996e-02,1.390113996717468447e-06
1.548000000000000043e+00,1.500278666151886328e-03,3.105907651415412002e-02,1.391170694555943205e-06
1.552000000000000046e+00,1.624393256754474253e-03,3.099740222379623183e-02,1.391994001256210017e-06
1.556000000000000050e+00,1.748251357927532376e-03,3.093083348686258630e-02,1.392582652674906937e-06
1.560000000000000053e+00,1.871833412649642802e-03,3.085938081446363418e-02,1.392935424085719524e-06
1.564000000000000057e+00,1.995119907486736857e-03,3.078305548887659907e-02,1.393051130514570841e-06
1.568000000000000060e+00,2.118091375673238942e-03,3.070186956176405510e-02,1.392928627129746616e-06
1.572000000000000064e+00,2.240728400185844089e-03,3.061583585227095616e-02,1.392566809593791484e-06
1.576000000000000068e+00,2.363011616809437224e-03,3.052496794500022051e-02,1.391964614416064847e-06
1.580000000000000071e+00,2.484921717194675788e-03,3.042928018786772437e-02,1.391121019297436489e-06
1.584000000000000075e+00,2.606439451906751494e-03,3.032878768983677392e-02,1.390035043467872191e-06
1.588000000000000078e+00,2.727545633464847474e-03,3.022350631853239211e-02,1.388705748017991225e-06
1.592000000000000082e+00,2.848221139371815043e-03,3.011345269773602756e-02,1.387132236220913888e-06
1.596000000000000085e+00,2.968446915133589586e-03,2.999864420476084509e-02,1.385313653844608922e-06
1.600000000000000089e+00,3.088203977267868494e-03,2.987909896770782336e-02,1.383249189483714230e-06
1.604000000000000092e+00,3.207473416301578895e-03,2.975483586260344385e-02,1.380938074826233025e-06
1.608000000000000096e+00,3.326236399756655505e-03,2.962587451041883910e-02,1.378379584969513764e-06
1.612000000000000099e+00,3.444474175123663287e-03,2.949223527397179176e-02,1.375573038703089476e-06
1.616000000000000103e+00,3.562168072822792173e-03,2.935393925471123724e-02,1.372517798786877478e-06
1.620000000000000107e+00,3.679299509151756804e-03,2.921100828938552954e-02,1.369213272221526671e-06
1.624000000000000110e+00,3.795849989220135938e-03,2.906346494659450136e-02,1.365658910513160648e-06
1.628000000000000114e+00,3.911801109869691810e-03,2.891133252322611660e-02,1.361854209928125185e-06
1.632000000000000117e+00,4.027134562580202831e-03,2.875463504077782270e-02,1.357798711735179101e-06
1.636000000000000121e+00,4.141832136360352502e-03,2.859339724156367488e-02,1.353492002468099035e-06
1.640000000000000124e+00,4.255875720623221795e-03,2.842764458480752029e-02,1.348933714123261951e-06
1.644000000000000128e+00,4.369247308045926155e-03,2.825740324262285622e-02,1.344123524406753658e-06
1.648000000000000131e+00,4.481928997412944378e-03,2.808270009588005947e-02,1.339061156941637355e-06
1.652000000000000135e+00,4.593902996442695251e-03,2.790356272996212181e-02,1.333746381479068537e-06
1.656000000000000139e+00,4.705151624596913551e-03,2.772001943040895353e-02,1.328179014092648406e-06
1.660000000000000142e+00,4.815657315872382167e-03,2.753209917845154259e-02,1.322358917373395396e-06
1.664000000000000146e+00,4.925402621574583202e-03,2.733983164643570551e-02,1.316286000609149076e-06
1.667999999999999927e+00,5.034370213072818755e-03,2.714324719313673459e-02,1.309960219953458149e-06
1.671999999999999931e+00,5.142542884536381587e-03,2.694237685896571852e-02,1.303381578613782912e-06
1.675999999999999934e+00,5.249903555651327242e-03,2.673725236106839348e-02,1.296550126967860854e-06
1.679999999999999938e+00,5.356435274317436490e-03,2.652790608831680566e-02,1.289465962758742344e-06
1.683999999999999941e+00,5.462121219324923144e-03,2.631437109619526662e-02,1.282129231192116836e-06
1.687999999999999945e+00,5.566944703010481312e-03,2.609668110158092080e-02,1.274540125092055971e-06
1.691999999999999948e+00,5.670889173892245359e-03,2.587487047742018792e-02,1.266698885015469110e-06
1.695999999999999952e+00,5.773938219283244501e-03,2.564897424730130937e-02,1.258605799367144816e-06
1.699999999999999956e+00,5.876075567882944363e-03,2.541902807992407060e-02,1.250261204504106365e-06
1.703999999999999959e+00,5.977285092346462658e-03,2.518506828346785131e-02,1.241665484829537962e-06
1.707999999999999963e+00,6.077550811831055645e-03,2.494713179985829157e-02,1.232819072879042342e-06
1.711999999999999966e+00,6.176856894519470315e-03,2.470525619893431529e-02,1.223722449402284791e-06
1.715999999999999970e+00,6.275187660119762451e-03,2.445947967251568822e-02,1.214376143422154799e-06
1.719999999999999973e+00,6.372527582341197191e-03,2.420984102837298729e-02,1.204780732318397224e-06
1.723999999999999977e+00,6.468861291345826166e-03,2.395637968409982874e-02,1.194936841843924449e-06
1.727999999999999980e+00,6.564173576175363033e-03,2.369913566088884677e-02,1.184845146190701785e-06
1.731999999999999984e+00,6.658449387152974921e-03,2.343814957721258516e-02,1.174506368015193396e-06
1.735999999999999988e+00,6.751673838259604661e-03,2.317346264240982556e-02,1.163921278462203737e-06
1.739999999999999991e+00,6.843832209484452568e-03,2.290511665017858772e-02,1.153090697178025201e-06
1.743999999999999995e+00,6.934909949149247431e-03,2.263315397197679033e-02,1.142015492318668311e-06
1.747999999999999998e+00,7.024892676205932857e-03,2.235761755033172440e-02,1.130696580540673110e-06
1.752000000000000002e+00,7.113766182507414229e-03,2.207855089205999766e-02,1.119134926988823369e-06
1.756000000000000005e+00,7.201516435051008927e-03,2.179599806139759580e-02,1.107331545287878490e-06
1.760000000000000009e+00,7.288129578194232905e-03,2.151000367304235772e-02,1.095287497483017768e-06
1.764000000000000012e+00,7.373591935842593176e-03,2.122061288510944041e-02,1.083003894022200721e-06
1.768000000000000016e+00,7.457890013609020166e-03,2.092787139200070340e-02,1.070481893694208747e-06
1.772000000000000020e+00,7.541010500944614683e-03,2.063182541718969892e-02,1.057722703574598705e-06
1.776000000000000023e+00,7.622940273240364287e-03,2.033252170592294086e-02,1.044727578953011606e-06
1.780000000000000027e+00,7.703666393899500330e-03,2.003000751783883676e-02,1.031497823257419701e-06
1.784000000000000030e+00,7.783176116380168680e-03,1.972433061950563948e-02,1.018034787963615086e-06
1.788000000000000034e+00,7.861456886208088857e-03,1.941553927687910547e-02,1.004339872499090941e-06
1.792000000000000037e+00,7.938496342958891935e-03,1.910368224768169837e-02,9.904145241466121243e-07
1.796000000000000041e+00,8.014282322209813694e-03,1.878880877370336933e-02,9.762602379103596130e-07
1.800000000000000044e+00,8.088802857460435092e-03,1.847096857302642572e-02,9.618785564021409462e-07
1.804000000000000048e+00,8.162046182022182975e-03,1.815021183217531073e-02,9.472710697062227175e-07
1.808000000000000052e+00,8.234000730876269228e-03,1.782658919819205684e-02,9.324394152373453013e-07
1.812000000000000055e+00,8.304655142499794279e-03,1.750015177063909272e-02,9.173852775809084874e-07
1.816000000000000059e+00,8.373998260659709647e-03,1.717095109353080837e-02,9.021103883398132078e-07
1.820000000000000062e+00,8.442019136174379323e-03,1.683903914719494729e-02,8.866165259539744848e-07
1.824000000000000066e+00,8.508707028642434680e-03,1.650446834006497054e-02,8.709055155290385586e-07
1.828000000000000069e+00,8.574051408138673100e-03,1.616729150040472143e-02,8.549792286342269329e-07
1.832000000000000073e+00,8.638041956876714098e-03,1.582756186796691403e-02,8.388395831204137095e-07
1.836000000000000076e+00,8.700668570838168345e-03,1.548533308558679503e-02,8.224885428931524157e-07
1.840000000000000080e+00,8.761921361368043767e-03,1.514065919071170933e-02,8.059281177050551008e-07
1.844000000000000083e+00,8.821790656736151065e-03,1.479359460686851223e-02,7.891603629259355453e-07
1.848000000000000087e+00,8.880267003664257114e-03,1.444419413507084214e-02,7.721873793093870984e-07
1.852000000000000091e+00,8.937341168818743395e-03,1.409251294516601465e-02,7.550113127436626647e-07
1.856000000000000094e+00,8.993004140268540461e-03,1.373860656712338688e-02,7.376343539995940990e-07
1.860000000000000098e+00,9.047247128908095584e-03,1.338253088226668171e-02,7.200587384663506437e-07
1.864000000000000101e+00,9.100061569845161943e-03,1.302434211444987791e-02,7.022867458767254974e-07
1.868000000000000105e+00,9.151439123753180374e-03,1.266409682117972807e-02,6.843207000343366783e-07
1.872000000000000108e+00,9.201371678188052447e-03,1.230185188468582887e-02,6.661629685072387956e-07
1.876000000000000112e+00,9.249851348869081100e-03,1.193766450293812578e-02,6.478159623425461093e-07
1.880000000000000115e+00,9.296870480923884530e-03,1.157159218061612829e-02,6.292821357494827532e-07
1.884000000000000119e+00,9.342421650097092536e-03,1.120369272002875657e-02,6.105639857851141364e-07
1.888000000000000123e+00,9.386497663922629270e-03,1.083402421198794395e-02,5.916640520274676109e-07
1.892000000000000126e+00,9.429091562859388126e-03,1.046264502663528211e-02,5.725849162401128249e-07
1.896000000000000130e+00,9.470196621390137431e-03,1.008961380422617078e-02,5.533292020267710150e-07
1.900000000000000133e+00,9.509806349083467850e-03,9.714989445870609794e-03,5.338995744793360768e-07
1.904000000000000137e+00,9.547914491618625377e-03,9.338831104232118291e-03,5.142987398205859031e-07
1.908000000000000140e+00,9.584515031773058191e-03,8.961198174188193463e-03,4.945294450250476844e-07
1.912000000000000144e+00,9.619602190372526437e-03,8.582150283451862871e-03,4.745944774483313670e-07
1.916000000000000147e+00,9.653170427203627488e-03,8.201747283156105017e-03,4.544966644337234543e-07
1.919999999999999929e+00,9.685214441888585768e-03,7.820049238404068112e-03,4.342388729207032015e-07
1.923999999999999932e+00,9.715729174722177036e-03,7.437116418784702788e-03,4.138240090420430824e-07
1.927999999999999936e+00,9.744709807470650076e-03,7.053009288856212228e-03,3.932550177027053543e-07
1.931999999999999940e+00,9.772151764132517432e-03,6.667788498598857527e-03,3.725348821688775536e-07
1.935999999999999943e+00,9.798050711661098963e-03,6.281514873838034245e-03,3.516666236320680594e-07
1.939999999999999947e+00,9.822402560648703720e-03,5.894249406640179705e-03,3.306533007736987596e-07
1.943999999999999950e+00,9.845203465972342596e-03,5.506053245682380158e-03,3.094980093201522913e-07
1.947999999999999954e+00,9.866449827400869399e-03,5.116987686597060381e-03,2.882038815866300810e-07
1.951999999999999957e+00,9.886138290163448000e-03,4.727114162293142609e-03,2.667740860227798904e-07
1.955999999999999961e+00,9.904265745479269231e-03,4.336494233256245681e-03,2.452118267307445514e-07
1.959999999999999964e+00,9.920829331048422114e-03,3.945189577828481231e-03,2.235203429973403488e-07
1.963999999999999968e+00,9.935826431503850045e-03,3.553261982469166184e-03,2.017029088065929739e-07
1.967999999999999972e+00,9.949254678824308654e-03,3.160773331998920077e-03,1.797628323434762731e-07
1.971999999999999975e+00,9.961111952708275041e-03,2.767785599828243535e-03,1.577034554966499622e-07
1.975999999999999979e+00,9.971396380908742474e-03,2.374360838172018609e-03,1.355281533482550487e-07
1.979999999999999982e+00,9.980106339528843282e-03,1.980561168251237202e-03,1.132403336598623337e-07
1.983999999999999986e+00,9.987240453278260072e-03,1.586448770484650975e-03,9.084343634667109851e-08
1.987999999999999989e+00,9.992797595690381882e-03,1.192085874669809517e-03,6.834093294855702704e-08
1.991999999999999993e+00,9.996776889300174052e-03,7.975347501581494906e-04,4.573632609221085685e-08
1.995999999999999996e+00,9.999177705782725384e-03,4.028576960217263741e-04,2.303314894524873298e-08
2.000000000000000000e+00,9.999999666052462183e-03,8.117031217200947144e-06,2.349646641514913434e-10
